ARO_accession	ARO_gene_family	ARO_length	ARO_name	ARO_taxonomy_id	ARO_taxonomy_name
3004817	HERA beta-lactamase	873	HERA-2	565	Atlantibacter hermannii
3004819	HERA beta-lactamase	873	HERA-4	565	Atlantibacter hermannii
3004825	LAP beta-lactamase	858	LAP-1	550	Enterobacter cloacae
3001458	OXA beta-lactamase	870	OXA-153	93218	Pandoraea apista
3001728	OXA beta-lactamase	822	OXA-272	1311774	Acinetobacter pittii ATCC 19004 = CIP 70.29
3001761	OXA beta-lactamase	837	OXA-306	1217708	Acinetobacter sp. NIPH 2100
3001604	OXA beta-lactamase	825	OXA-413	470	Acinetobacter baumannii
3003616	OXA beta-lactamase	762	OXA-460	197	Campylobacter jejuni
3004739	ARL Beta-lactamase	849	ARL-6	29378	Staphylococcus arlettae
3004759	BPU Beta-lactamase	789	BPU-1	315750	Bacillus pumilus SAFR-032
3004768	CIA beta-lactamase	879	CIA-1	1218103	Chryseobacterium indologenes NBRC 14944
3004810	GOB beta-lactamase	756	GOB-3	238	Elizabethkingia meningoseptica
3004818	HERA beta-lactamase	873	HERA-3	565	Atlantibacter hermannii
3001459	OXA beta-lactamase	879	OXA-154	93222	Pandoraea sputorum
3001729	OXA beta-lactamase	822	OXA-273	1217673	Acinetobacter pittii ANC 3678
3001605	OXA beta-lactamase	825	OXA-414	470	Acinetobacter baumannii
3003617	OXA beta-lactamase	762	OXA-461	197	Campylobacter jejuni
3004740	AST Beta-lactamase	933	AST-1	1824	Nocardia asteroides
3004769	CIA beta-lactamase	879	CIA-2	253	Chryseobacterium indologenes
3004811	GOB beta-lactamase	756	GOB-4	238	Elizabethkingia meningoseptica
3004821	HERA beta-lactamase	873	HERA-6	565	Atlantibacter hermannii
3001460	OXA beta-lactamase	879	OXA-155	93222	Pandoraea sputorum
3001731	OXA beta-lactamase	846	OXA-275	1217656	Acinetobacter guillouiae NIPH 991
3001763	OXA beta-lactamase	840	OXA-308	1120926	Acinetobacter gerneri DSM 14967 = CIP 107464
3001607	OXA beta-lactamase	798	OXA-416	332186	Shewanella xiamenensis
3003620	OXA beta-lactamase	762	OXA-464	28197	Arcobacter butzleri
3004770	CIA beta-lactamase	879	CIA-3	253	Chryseobacterium indologenes
3004812	GOB beta-lactamase	756	GOB-5	238	Elizabethkingia meningoseptica
3004822	HERA beta-lactamase	873	HERA-8	565	Atlantibacter hermannii
3001461	OXA beta-lactamase	852	OXA-156	93221	Pandoraea pulmonicola
3001732	OXA beta-lactamase	831	OXA-276	1217675	Acinetobacter schindleri NIPH 900
3001524	OXA beta-lactamase	825	OXA-336	470	Acinetobacter baumannii
3001608	OXA beta-lactamase	822	OXA-417	471	Acinetobacter calcoaceticus
3003621	OXA beta-lactamase	747	OXA-465	197	Campylobacter jejuni
3004771	CIA beta-lactamase	879	CIA-4	253	Chryseobacterium indologenes
3004813	GOB beta-lactamase	756	GOB-6	238	Elizabethkingia meningoseptica
3003142	IMI beta-lactamase	879	IMI-8	550	Enterobacter cloacae
3002473	LEN beta-lactamase	861	LEN-17	573	Klebsiella pneumoniae
3004476	ABC-F ATP-binding cassette ribosomal protection protein	1644	vmlR	224308	Bacillus subtilis subsp. subtilis str. 168
3004479	OXA beta-lactamase	696	OXA-664	1120927	Acinetobacter tandoii DSM 14970 = CIP 107469
3004478	OXA beta-lactamase	822	OXA-665	421052	Acinetobacter rudis CIP 110305
3001462	OXA beta-lactamase	858	OXA-157	93219	Pandoraea norimbergensis
3001730	OXA beta-lactamase	846	OXA-274	1330038	Acinetobacter guillouiae MSP4-18
3001741	OXA beta-lactamase	843	OXA-286	1217713	Acinetobacter sp. NIPH 809
3001733	OXA beta-lactamase	831	OXA-277	1217988	Acinetobacter schindleri CIP 107287
3001525	OXA beta-lactamase	825	OXA-337	470	Acinetobacter baumannii
3004489	OXA beta-lactamase	801	OXA-663	1328424	Klebsiella pneumoniae BIDMC 35
3003115	OXA beta-lactamase	795	OXA-427	550	Enterobacter cloacae
3003622	OXA beta-lactamase	747	OXA-466	197	Campylobacter jejuni
3004854	CMY beta-lactamase	1146	CMY-136	562	Escherichia coli
3001463	OXA beta-lactamase	852	OXA-158	1705920	Pandoraea sp. Va8523
3004859	Zoliflodacin resistant gyrB	2391	Neisseria gonorrhoeae gyrB conferring resistance to zoliflodacin	485	Neisseria gonorrhoeae
3001734	OXA beta-lactamase	840	OXA-279	981333	Acinetobacter parvus DSM 16617 = CIP 108168
3001527	OXA beta-lactamase	825	OXA-339	470	Acinetobacter baumannii
3003120	OXA beta-lactamase	825	OXA-429	470	Acinetobacter baumannii
3003626	OXA beta-lactamase	810	OXA-470	52584	Brachyspira pilosicoli
3004773	CKO beta-lactamase	903	CKO-1	545	Citrobacter koseri
3004814	GOB beta-lactamase	756	GOB-7	238	Elizabethkingia meningoseptica
3003657	IMP beta-lactamase	741	IMP-49	287	Pseudomonas aeruginosa
3002479	LEN beta-lactamase	861	LEN-25	573	Klebsiella pneumoniae
3003920	lipid A phosphatase	711	pgpB	431947	Porphyromonas gingivalis ATCC 33277
3004480	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	3561	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	1680	Bifidobacterium adolescentis
3001063	SHV beta-lactamase	861	SHV-4	562	Escherichia coli
3004832	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	2049	Neisseria gonorrhoeae PBP2 conferring resistance to beta-lactam antibiotics	485	Neisseria gonorrhoeae
3004833	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	2397	Neisseria gonorrhoeae PBP1 conferring resistance to beta-lactam	487	Neisseria meningitidis
3004630	fluoroquinolone resistant parC	2346	Mycoplasma genitalium parC mutations confers resistance to Moxifloxacin	2097	Mycoplasma genitalium
3004837	OXA beta-lactamase	795	OXA-724	644	Aeromonas hydrophila
3004836	23S rRNA with mutation conferring resistance to macrolide antibiotics	2910	Neisseria gonorrhoeae 23S rRNA with mutation conferring resistance to azithromycin	485	Neisseria gonorrhoeae
3004851	resistance-nodulation-cell division (RND) antibiotic efflux pump	633	Neisseria gonorrhoeae mtrR with mutation conferring resistance	521006	Neisseria gonorrhoeae NCCP11945
3004860	fluoroquinolone resistant gyrA	2604	Burkholderia dolosa gyrA conferring resistance to fluoroquinolones	350701	Burkholderia dolosa AU0158
3003663	NDM beta-lactamase	813	NDM-15	562	Escherichia coli
3001477	OXA beta-lactamase	747	OXA-185	197	Campylobacter jejuni
3001735	OXA beta-lactamase	828	OXA-280	1217662	Acinetobacter johnsonii ANC 3681
3001528	OXA beta-lactamase	825	OXA-340	470	Acinetobacter baumannii
3003121	OXA beta-lactamase	825	OXA-430	470	Acinetobacter baumannii
3003627	OXA beta-lactamase	810	OXA-471	52584	Brachyspira pilosicoli
3004775	CME beta-lactamase	888	CME-1	238	Elizabethkingia meningoseptica
3003652	CMY beta-lactamase	1146	CMY-132	562	Escherichia coli
3004815	GOB beta-lactamase	873	GOB-8	238	Elizabethkingia meningoseptica
3004823	IMP beta-lactamase	741	IMP-52	562	Escherichia coli
3004827	LEN beta-lactamase	861	LEN-35	244366	Klebsiella variicola
3004122	General Bacterial Porin with reduced permeability to beta-lactams	1125	Klebsiella pneumoniae OmpK37	573	Klebsiella pneumoniae
3004835	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	2196	Neisseria gonorrhoeae pilQ gene conferring resistance to beta-lactam	485	Neisseria gonorrhoeae
3004838	LEN beta-lactamase	861	LEN-30	573	Klebsiella pneumoniae
3004853	16s rRNA with mutation conferring resistance to aminoglycoside antibiotics	1537	Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to capreomycin	83332	Mycobacterium tuberculosis H37Rv
3004856	SCO beta-lactamase	867	SCO-1	470	Acinetobacter baumannii
3003664	NDM beta-lactamase	813	NDM-16	573	Klebsiella pneumoniae
3004493	ADC beta-lactamase with carbapenemase activity	1152	ADC-68	470	Acinetobacter baumannii
3004494	IMP beta-lactamase	741	IMP-55	470	Acinetobacter baumannii
3004495	IMP beta-lactamase	741	IMP-56	287	Pseudomonas aeruginosa
3001496	OXA beta-lactamase	825	OXA-234	470	Acinetobacter baumannii
3001736	OXA beta-lactamase	825	OXA-281	1217663	Acinetobacter johnsonii CIP 64.6
3001529	OXA beta-lactamase	825	OXA-341	470	Acinetobacter baumannii
3003124	OXA beta-lactamase	825	OXA-431	470	Acinetobacter baumannii
3003628	OXA beta-lactamase	807	OXA-472	52584	Brachyspira pilosicoli
3004777	CMH beta-lactamase	1146	CMH-1	550	Enterobacter cloacae
3003653	CMY beta-lactamase	1146	CMY-133	562	Escherichia coli
3004496	KPC beta-lactamase	882	KPC-24	573	Klebsiella pneumoniae
3004816	GOB beta-lactamase	873	GOB-9	238	Elizabethkingia meningoseptica
3004828	LEN beta-lactamase	861	LEN-36	244366	Klebsiella variicola
3004839	LEN beta-lactamase	861	LEN-32	244366	Klebsiella variicola
3004861	NDM beta-lactamase	828	NDM-18	562	Escherichia coli
3001501	OXA beta-lactamase	798	OXA-252	1930557	Shewanella sp. FDAARGOS_354
3001737	OXA beta-lactamase	831	OXA-282	77133	uncultured bacterium
3001530	OXA beta-lactamase	825	OXA-342	470	Acinetobacter baumannii
3004498	trimethoprim resistant dihydrofolate reductase dfr	237	dfrB4	562	Escherichia coli
3003125	OXA beta-lactamase	825	OXA-432	470	Acinetobacter baumannii
3003629	OXA beta-lactamase	810	OXA-473	52584	Brachyspira pilosicoli
3004778	CMY beta-lactamase	1146	CMY-135	546	Citrobacter freundii
3004829	LEN beta-lactamase	861	LEN-37	244366	Klebsiella variicola
3004840	LEN beta-lactamase	861	LEN-34	244366	Klebsiella variicola
3004862	NDM beta-lactamase	813	NDM-19	562	Escherichia coli
3001715	OXA beta-lactamase	825	OXA-259	470	Acinetobacter baumannii
3001738	OXA beta-lactamase	831	OXA-283	1144674	Acinetobacter sp. CIP A162
3001531	OXA beta-lactamase	825	OXA-343	470	Acinetobacter baumannii
3003126	OXA beta-lactamase	825	OXA-433	470	Acinetobacter baumannii
3003631	OXA beta-lactamase	810	OXA-474	52584	Brachyspira pilosicoli
3004780	DES beta-lactamase	975	DES-1	876	Desulfovibrio desulfuricans
3004841	LEN beta-lactamase	861	LEN-38	2489014	Klebsiella variicola subsp. tropicalensis
3004863	NDM beta-lactamase	813	NDM-20	562	Escherichia coli
3004500	MCR phosphoethanolamine transferase	1626	MCR-3.11	562	Escherichia coli
3004501	MCR phosphoethanolamine transferase	1617	MCR-6.1	1935434	Moraxella sp. MSG47-C17
3004502	MCR phosphoethanolamine transferase	1617	MCR-2.2	470453	Moraxella pluranimalium
3004503	MCR phosphoethanolamine transferase	1623	MCR-3.6	656	Aeromonas allosaccharophila
3004504	MCR phosphoethanolamine transferase	1626	MCR-3.10	648	Aeromonas caviae
3004505	MCR phosphoethanolamine transferase	1626	MCR-3.5	562	Escherichia coli
3004506	MCR phosphoethanolamine transferase	1626	MCR-1.10	1935432	Moraxella sp. MSG13-C03
3004507	MCR phosphoethanolamine transferase	1626	MCR-1.9	562	Escherichia coli
3004508	MCR phosphoethanolamine transferase	1626	MCR-3.9	644	Aeromonas hydrophila
3004509	MCR phosphoethanolamine transferase	1623	MCR-3.8	644	Aeromonas hydrophila
3004510	MCR phosphoethanolamine transferase	1626	MCR-3.7	651	Aeromonas media
3004511	MCR phosphoethanolamine transferase	1626	MCR-3.2	562	Escherichia coli
3004513	MCR phosphoethanolamine transferase	1626	MCR-1.6	90371	Salmonella enterica subsp. enterica serovar Typhimurium
3004514	MCR phosphoethanolamine transferase	1626	MCR-1.3	562	Escherichia coli
3004515	MCR phosphoethanolamine transferase	1626	MCR-1.4	562	Escherichia coli
3004516	MCR phosphoethanolamine transferase	1698	MCR-8.1	573	Klebsiella pneumoniae
3004517	MCR phosphoethanolamine transferase	1620	MCR-7.1	573	Klebsiella pneumoniae
3001716	OXA beta-lactamase	825	OXA-260	1217642	Acinetobacter baumannii NIPH 1362
3001739	OXA beta-lactamase	831	OXA-284	1144670	Acinetobacter sp. CIP 51.11
3001532	OXA beta-lactamase	825	OXA-344	470	Acinetobacter baumannii
3003593	OXA beta-lactamase	828	OXA-437	470	Acinetobacter baumannii
3003632	OXA beta-lactamase	810	OXA-475	52584	Brachyspira pilosicoli
3002140	DHA beta-lactamase	1140	DHA-9	582	Morganella morganii
3004842	LEN beta-lactamase	861	LEN-39	2489014	Klebsiella variicola subsp. tropicalensis
3004864	NDM beta-lactamase	813	NDM-21	562	Escherichia coli
3004937	23s rRNA with mutation conferring resistance to aminoglycoside antibiotics	3138	Mycobacterium tuberculosis 23S rRNA mutation conferring resistance to capreomycin	83332	Mycobacterium tuberculosis H37Rv
3003741	macrolide phosphotransferase (MPH)	885	mphE	77133	uncultured bacterium
3004539	macrolide phosphotransferase (MPH)	897	mphH	446465	Brachybacterium faecium DSM 4810
3004541	macrolide phosphotransferase (MPH)	921	mphK	135461	Bacillus subtilis subsp. subtilis
3004542	macrolide phosphotransferase (MPH)	891	mphN	1389960	Exiguobacterium sp. S3-2
3004543	macrolide phosphotransferase (MPH)	954	mphO	173362	Brachybacterium paraconglomeratum
3004544	macrolide phosphotransferase (MPH)	927	mphJ	1289602	Brevibacillus brevis Vm4
3004546	23S rRNA with mutation conferring resistance to macrolide antibiotics	2912	Campylobacter jejuni 23S rRNA with mutation conferring resistance to erythromycin	32022	Campylobacter jejuni subsp. jejuni
3004587	tetracycline inactivation enzyme	1173	tet(52)	77133	uncultured bacterium
3002361	NDM beta-lactamase	813	NDM-11	562	Escherichia coli
3004547	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA6	666	Vibrio cholerae
3004548	trimethoprim resistant dihydrofolate reductase dfr	534	dfrA9	562	Escherichia coli
3004549	trimethoprim resistant dihydrofolate reductase dfr	237	dfrB5	287	Pseudomonas aeruginosa
3004550	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA27	156539	Vibrio cholerae non-O1/non-O139
3004551	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA28	644	Aeromonas hydrophila
3004552	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA30	871235	Klebsiella sp. MB45
3004554	trimethoprim resistant dihydrofolate reductase dfr	459	dfrA29	562	Escherichia coli
3004555	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA32	28901	Salmonella enterica
3004556	trimethoprim resistant dihydrofolate reductase dfr	249	dfrB7	644	Aeromonas hydrophila
3004561	murG transferase	1080	Clostridioides difficile murG with mutation conferring resistance to vancomycin	272562	Clostridium acetobutylicum ATCC 824
3004559	CAM beta-lactamase	726	CAM-1	287	Pseudomonas aeruginosa
3004568	trimethoprim resistant dihydrofolate reductase dfr	555	dfrA18	345072	Vibrio cholerae MO10
3004569	intrinsic colistin resistant phosphoethanolamine transferase	1677	ICR-Mo	34062	Moraxella osloensis
3004571	PNGM beta-lactamase	1161	PNGM-1	77133	uncultured bacterium
3004573	major facilitator superfamily (MFS) antibiotic efflux pump	1290	Acinetobacter baumannii AbaF	400667	Acinetobacter baumannii ATCC 17978
3004574	major facilitator superfamily (MFS) antibiotic efflux pump	1305	Acinetobacter baumannii AbaQ	480119	Acinetobacter baumannii AB0057
3004577	major facilitator superfamily (MFS) antibiotic efflux pump	1479	Acinetobacter baumannii AmvA	470	Acinetobacter baumannii
3004578	resistance-nodulation-cell division (RND) antibiotic efflux pump	1347	Acinetobacter baumannii AbuO	470	Acinetobacter baumannii
3004580	major facilitator superfamily (MFS) antibiotic efflux pump	363	Klebsiella pneumoniae KpnE	484021	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044
3004581	tetracycline inactivation enzyme	1200	tet(48)	77133	uncultured bacterium
3004582	tetracycline inactivation enzyme	1164	tet(49)	77133	uncultured bacterium
3004583	major facilitator superfamily (MFS) antibiotic efflux pump	330	Klebsiella pneumoniae KpnF	484021	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044
3004584	tetracycline inactivation enzyme	1167	tet(50)	77133	uncultured bacterium
3004586	tetracycline inactivation enzyme	1164	tet(51)	77133	uncultured bacterium
3004589	tetracycline inactivation enzyme	1164	tet(53)	77133	uncultured bacterium
3004094	Erm 23S ribosomal RNA methyltransferase	732	Erm(48)	1288	Staphylococcus xylosus
3004590	tetracycline inactivation enzyme	1167	tet(54)	77133	uncultured bacterium
3004591	tetracycline inactivation enzyme	1158	tet(55)	77133	uncultured bacterium
3004562	fluoroquinolone resistant gyrB	1914	Clostridioides difficile gyrB conferring resistance to fluoroquinolones	748727	Clostridium ljungdahlii DSM 13528
3004592	Erm 23S ribosomal RNA methyltransferase	843	erm(32)	1906	Streptomyces fradiae
3004595	Erm 23S ribosomal RNA methyltransferase	738	erm(45)	150056	Staphylococcus fleurettii
3004596	Erm 23S ribosomal RNA methyltransferase	813	erm(46)	43767	Rhodococcus hoagii
3004588	major facilitator superfamily (MFS) antibiotic efflux pump	1173	Klebsiella pneumoniae KpnG	665944	Klebsiella sp. 4_1_44FAA
3004597	major facilitator superfamily (MFS) antibiotic efflux pump	1539	Klebsiella pneumoniae KpnH	1169333	Escherichia coli KTE14
3004599	Cfr 23S ribosomal RNA methyltransferase	1050	clcD	1496	Clostridioides difficile
3001740	OXA beta-lactamase	831	OXA-285	1144673	Acinetobacter sp. CIP 64.7
3001533	OXA beta-lactamase	825	OXA-345	470	Acinetobacter baumannii
3003594	OXA beta-lactamase	792	OXA-438	562	Escherichia coli
3003633	OXA beta-lactamase	810	OXA-476	52584	Brachyspira pilosicoli
3004782	ERP beta-lactamase	882	ERP-1	55211	Erwinia persicina
3004843	LEN beta-lactamase	861	LEN-40	2489014	Klebsiella variicola subsp. tropicalensis
3004865	NDM beta-lactamase	813	NDM-22	550	Enterobacter cloacae
3005006	tetracycline-resistant ribosomal protection protein	1197	tet(57)	1617397	Providencia sp. Y14
3001044	TEM beta-lactamase	1061	TEM-181	2	Bacteria
3005008	ATP-binding cassette (ABC) antibiotic efflux pump	957	TxR	669	Vibrio harveyi
3005009	major facilitator superfamily (MFS) antibiotic efflux pump	333	qacE	573	Klebsiella pneumoniae
3005010	major facilitator superfamily (MFS) antibiotic efflux pump	348	qacEdelta1	287	Pseudomonas aeruginosa
3005012	IDC beta-lactamase	1188	IDC-1	749907	sediment metagenome
